,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount_price,sale_price,profit,month,day,quarter
7608,7609,2023-12-02,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001166,30,30,4,5,1.5,28.5,-1.5,December,Saturday,4
7609,7610,2022-12-23,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003651,20,20,7,5,1.0,19.0,-1.0,December,Friday,4
7610,7611,2022-03-30,First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,OFF-PA-10001800,20,20,3,2,0.4,19.6,-0.3999999999999986,March,Wednesday,1
7611,7612,2023-12-29,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Paper,OFF-PA-10000791,10,10,2,3,0.3,9.7,-0.3000000000000007,December,Friday,4
7612,7613,2022-08-25,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Fasteners,OFF-FA-10000134,10,10,1,4,0.4,9.6,-0.40000000000000036,August,Thursday,3
7613,7614,2023-08-12,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Art,OFF-AR-10001149,10,10,2,3,0.3,9.7,-0.3000000000000007,August,Saturday,3
7614,7615,2023-05-25,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000010,10,10,3,4,0.4,9.6,-0.40000000000000036,May,Thursday,2
7615,7616,2023-05-17,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Binders,OFF-BI-10000201,10,10,9,3,0.3,9.7,-0.3000000000000007,May,Wednesday,2
7616,7617,2022-08-06,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Paper,OFF-PA-10001776,20,20,2,3,0.6,19.4,-0.6000000000000014,August,Saturday,3
7617,7618,2023-10-30,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Binders,OFF-BI-10003656,560,680,5,5,34.0,646.0,86.0,October,Monday,4
7618,7619,2023-11-05,First Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Tables,FUR-TA-10001539,150,190,1,2,3.8000000000000003,186.2,36.19999999999999,November,Sunday,4
7619,7620,2022-08-01,First Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10004100,60,70,5,4,2.8000000000000003,67.2,7.200000000000003,August,Monday,3
7620,7621,2022-08-30,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001580,460,540,5,3,16.2,523.8,63.799999999999955,August,Tuesday,3
7621,7622,2022-02-20,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002335,690,730,4,4,29.2,700.8,10.799999999999955,February,Sunday,1
7622,7623,2022-04-22,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10004707,10,10,3,5,0.5,9.5,-0.5,April,Friday,2
7623,7624,2023-12-14,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Appliances,OFF-AP-10000576,40,40,1,5,2.0,38.0,-2.0,December,Thursday,4
7624,7625,2022-05-23,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10001394,730,850,5,2,17.0,833.0,103.0,May,Monday,2
7625,7626,2023-12-17,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Furniture,Furnishings,FUR-FU-10003724,70,80,9,5,4.0,76.0,6.0,December,Sunday,4
7626,7627,2023-09-04,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Appliances,OFF-AP-10002867,260,330,6,5,16.5,313.5,53.5,September,Monday,3
7627,7628,2023-02-18,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10002718,20,20,2,5,1.0,19.0,-1.0,February,Saturday,1
7628,7629,2023-04-19,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,OFF-LA-10003121,20,20,5,2,0.4,19.6,-0.3999999999999986,April,Wednesday,2
7629,7630,2023-09-15,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Office Supplies,Envelopes,OFF-EN-10002230,300,340,5,4,13.6,326.4,26.399999999999977,September,Friday,3
7630,7631,2022-02-24,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Technology,Phones,TEC-PH-10001819,230,250,7,2,5.0,245.0,15.0,February,Thursday,1
7631,7632,2023-07-28,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Furniture,Chairs,FUR-CH-10002304,110,130,7,4,5.2,124.8,14.799999999999997,July,Friday,3
7632,7633,2023-10-11,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10002602,1050,1210,8,2,24.2,1185.8,135.79999999999995,October,Wednesday,4
7633,7634,2023-12-06,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10002414,10,10,1,2,0.2,9.8,-0.1999999999999993,December,Wednesday,4
7634,7635,2022-03-23,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,OFF-AR-10003696,30,30,1,2,0.6,29.4,-0.6000000000000014,March,Wednesday,1
7635,7636,2023-01-24,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10004495,240,300,1,2,6.0,294.0,54.0,January,Tuesday,1
7636,7637,2022-10-12,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001270,240,260,3,2,5.2,254.8,14.800000000000011,October,Wednesday,4
7637,7638,2023-11-28,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10001615,60,60,3,3,1.8,58.2,-1.7999999999999972,November,Tuesday,4
7638,7639,2023-08-05,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Envelopes,OFF-EN-10003286,50,60,7,3,1.8,58.2,8.200000000000003,August,Saturday,3
7639,7640,2023-12-07,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10003660,380,440,2,4,17.6,422.4,42.39999999999998,December,Thursday,4
7640,7641,2022-08-01,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10002764,60,70,6,5,3.5,66.5,6.5,August,Monday,3
7641,7642,2023-05-10,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Machines,TEC-MA-10001695,620,700,6,2,14.0,686.0,66.0,May,Wednesday,2
7642,7643,2023-12-24,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002824,20,20,4,5,1.0,19.0,-1.0,December,Sunday,4
7643,7644,2022-09-25,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002571,10,10,4,4,0.4,9.6,-0.40000000000000036,September,Sunday,3
7644,7645,2023-07-13,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Accessories,TEC-AC-10001553,60,70,5,5,3.5,66.5,6.5,July,Thursday,3
7645,7646,2022-10-13,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,780,890,3,5,44.5,845.5,65.5,October,Thursday,4
7646,7647,2022-09-14,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Machines,TEC-MA-10002073,1160,1300,2,5,65.0,1235.0,75.0,September,Wednesday,3
7647,7648,2023-06-10,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003529,0,0,2,2,0.0,0.0,0.0,June,Saturday,2
7648,7649,2023-10-23,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10000309,1230,1350,4,4,54.0,1296.0,66.0,October,Monday,4
7649,7650,2023-10-01,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Furniture,Tables,FUR-TA-10004154,1460,1550,9,4,62.0,1488.0,28.0,October,Sunday,4
7650,7651,2022-05-23,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Envelopes,OFF-EN-10003286,20,20,3,5,1.0,19.0,-1.0,May,Monday,2
7651,7652,2022-10-23,First Class,Consumer,United States,Dallas,Texas,75081,Central,Technology,Accessories,TEC-AC-10001552,100,120,3,2,2.4,117.6,17.599999999999994,October,Sunday,4
7652,7653,2022-02-14,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Storage,OFF-ST-10002790,110,120,2,4,4.8,115.2,5.200000000000003,February,Monday,1
7653,7654,2023-01-27,Standard Class,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Art,OFF-AR-10003217,20,20,4,5,1.0,19.0,-1.0,January,Friday,1
7654,7655,2022-11-24,Second Class,Consumer,United States,Las Vegas,Nevada,89115,West,Furniture,Furnishings,FUR-FU-10002813,70,80,4,3,2.4,77.6,7.599999999999994,November,Thursday,4
7655,7656,2022-04-19,Second Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10003848,30,30,4,2,0.6,29.4,-0.6000000000000014,April,Tuesday,2
7656,7657,2023-10-06,Same Day,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10000240,100,110,2,4,4.4,105.6,5.599999999999994,October,Friday,4
7657,7658,2023-06-03,Same Day,Home Office,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10004091,170,190,4,4,7.6000000000000005,182.4,12.400000000000006,June,Saturday,2
7658,7659,2022-01-30,First Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,OFF-BI-10001071,70,80,4,4,3.2,76.8,6.799999999999997,January,Sunday,1
7659,7660,2022-08-13,Standard Class,Corporate,United States,Fremont,Nebraska,68025,Central,Office Supplies,Binders,OFF-BI-10003676,40,50,5,5,2.5,47.5,7.5,August,Saturday,3
7660,7661,2022-12-29,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,FUR-FU-10004864,70,80,3,3,2.4,77.6,7.599999999999994,December,Thursday,4
7661,7662,2022-10-20,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10003708,10,10,7,4,0.4,9.6,-0.40000000000000036,October,Thursday,4
7662,7663,2022-12-21,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10002067,80,100,5,3,3.0,97.0,17.0,December,Wednesday,4
7663,7664,2022-06-15,Standard Class,Consumer,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,OFF-AR-10003158,20,20,5,5,1.0,19.0,-1.0,June,Wednesday,2
7664,7665,2022-03-29,Standard Class,Corporate,United States,Bossier City,Louisiana,71111,South,Furniture,Furnishings,FUR-FU-10000193,120,130,4,5,6.5,123.5,3.5,March,Tuesday,1
7665,7666,2022-07-20,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,OFF-BI-10000977,30,30,1,2,0.6,29.4,-0.6000000000000014,July,Wednesday,3
7666,7667,2022-08-05,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Copiers,TEC-CO-10001449,4320,5400,9,4,216.0,5184.0,864.0,August,Friday,3
7667,7668,2023-08-04,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,OFF-ST-10000136,100,120,3,3,3.6,116.4,16.400000000000006,August,Friday,3
7668,7669,2022-08-17,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10000743,30,40,6,4,1.6,38.4,8.399999999999999,August,Wednesday,3
7669,7670,2023-12-17,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10001019,60,60,3,4,2.4,57.6,-2.3999999999999986,December,Sunday,4
7670,7671,2023-08-02,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Technology,Accessories,TEC-AC-10003095,240,260,2,4,10.4,249.6,9.599999999999994,August,Wednesday,3
7671,7672,2023-08-07,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Bookcases,FUR-BO-10002916,150,170,1,4,6.8,163.2,13.199999999999989,August,Monday,3
7672,7673,2023-03-03,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Furnishings,FUR-FU-10002506,30,40,3,5,2.0,38.0,8.0,March,Friday,1
7673,7674,2022-11-18,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10003823,130,150,5,3,4.5,145.5,15.5,November,Friday,4
7674,7675,2023-08-05,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Tables,FUR-TA-10004619,380,450,4,3,13.5,436.5,56.5,August,Saturday,3
7675,7676,2022-10-27,Second Class,Consumer,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Appliances,OFF-AP-10001271,140,150,3,5,7.5,142.5,2.5,October,Thursday,4
7676,7677,2023-10-19,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10002331,20,20,3,3,0.6,19.4,-0.6000000000000014,October,Thursday,4
7677,7678,2023-06-02,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10003228,160,200,4,2,4.0,196.0,36.0,June,Friday,2
7678,7679,2023-03-19,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10002586,10,10,3,5,0.5,9.5,-0.5,March,Sunday,1
7679,7680,2022-01-29,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Accessories,TEC-AC-10002049,1400,1690,4,4,67.6,1622.4,222.4000000000001,January,Saturday,1
7680,7681,2022-01-11,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Bookcases,FUR-BO-10000362,310,340,2,3,10.200000000000001,329.8,19.80000000000001,January,Tuesday,1
7681,7682,2023-06-15,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,FUR-CH-10004218,540,610,6,4,24.400000000000002,585.6,45.60000000000002,June,Thursday,2
7682,7683,2023-11-30,First Class,Home Office,United States,Midland,Michigan,48640,Central,Office Supplies,Appliances,OFF-AP-10003779,150,190,1,2,3.8000000000000003,186.2,36.19999999999999,November,Thursday,4
7683,7684,2023-12-31,First Class,Home Office,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,OFF-BI-10003527,3160,3810,3,3,114.3,3695.7,535.6999999999998,December,Sunday,4
7684,7685,2022-05-20,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10002897,30,30,9,4,1.2,28.8,-1.1999999999999993,May,Friday,2
7685,7686,2022-08-01,Standard Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10002584,530,630,1,5,31.5,598.5,68.5,August,Monday,3
7686,7687,2022-02-24,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Furniture,Tables,FUR-TA-10001095,1440,1570,9,3,47.1,1522.9,82.90000000000009,February,Thursday,1
7687,7688,2023-04-19,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10004002,20,20,1,4,0.8,19.2,-0.8000000000000007,April,Wednesday,2
7688,7689,2023-09-04,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Technology,Accessories,TEC-AC-10004518,130,160,8,3,4.8,155.2,25.19999999999999,September,Monday,3
7689,7690,2023-10-30,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Appliances,OFF-AP-10002191,140,180,3,5,9.0,171.0,31.0,October,Monday,4
7690,7691,2023-03-28,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Furniture,Tables,FUR-TA-10004575,700,870,3,5,43.5,826.5,126.5,March,Tuesday,1
7691,7692,2022-03-28,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Paper,OFF-PA-10003177,10,10,2,4,0.4,9.6,-0.40000000000000036,March,Monday,1
7692,7693,2022-09-27,Standard Class,Consumer,United States,Brentwood,California,94513,West,Office Supplies,Labels,OFF-LA-10003923,80,90,6,4,3.6,86.4,6.400000000000006,September,Tuesday,3
7693,7694,2022-05-18,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Phones,TEC-PH-10001051,280,320,4,4,12.8,307.2,27.19999999999999,May,Wednesday,2
7694,7695,2022-04-22,Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004754,150,170,7,2,3.4,166.6,16.599999999999994,April,Friday,2
7695,7696,2022-03-19,First Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10000357,150,160,5,4,6.4,153.6,3.5999999999999943,March,Saturday,1
7696,7697,2022-09-09,First Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10001787,10,10,4,4,0.4,9.6,-0.40000000000000036,September,Friday,3
7697,7698,2023-05-06,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Technology,Copiers,TEC-CO-10002313,1030,1200,2,2,24.0,1176.0,146.0,May,Saturday,2
7698,7699,2022-08-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Storage,OFF-ST-10002790,60,70,1,5,3.5,66.5,6.5,August,Friday,3
7699,7700,2023-07-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Supplies,OFF-SU-10001664,20,30,3,3,0.9,29.1,9.100000000000001,July,Wednesday,3
7700,7701,2022-02-05,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,OFF-FA-10001332,20,20,6,2,0.4,19.6,-0.3999999999999986,February,Saturday,1
7701,7702,2023-12-30,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Furniture,Tables,FUR-TA-10003473,480,530,2,3,15.9,514.1,34.10000000000002,December,Saturday,4
7702,7703,2022-06-08,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,OFF-PA-10000605,10,10,2,5,0.5,9.5,-0.5,June,Wednesday,2
7703,7704,2022-07-11,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10002170,180,210,3,4,8.4,201.6,21.599999999999994,July,Monday,3
7704,7705,2022-08-20,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Furniture,Tables,FUR-TA-10004147,420,450,4,3,13.5,436.5,16.5,August,Saturday,3
7705,7706,2022-12-28,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Accessories,TEC-AC-10003911,450,480,3,2,9.6,470.4,20.399999999999977,December,Wednesday,4
7706,7707,2023-04-10,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Art,OFF-AR-10002578,10,10,3,3,0.3,9.7,-0.3000000000000007,April,Monday,2
7707,7708,2022-04-23,Standard Class,Corporate,United States,Orem,Utah,84057,West,Office Supplies,Art,OFF-AR-10001761,10,10,2,3,0.3,9.7,-0.3000000000000007,April,Saturday,2
7708,7709,2022-06-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10001553,30,40,3,4,1.6,38.4,8.399999999999999,June,Wednesday,2
7709,7710,2022-09-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000309,10,10,3,3,0.3,9.7,-0.3000000000000007,September,Wednesday,3
7710,7711,2022-12-28,Standard Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10003095,80,90,5,5,4.5,85.5,5.5,December,Wednesday,4
7711,7712,2023-11-20,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,FUR-FU-10001876,80,80,3,2,1.6,78.4,-1.5999999999999943,November,Monday,4
7712,7713,2023-07-27,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,OFF-ST-10001522,120,150,2,3,4.5,145.5,25.5,July,Thursday,3
7713,7714,2023-09-23,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10000300,50,50,3,5,2.5,47.5,-2.5,September,Saturday,3
7714,7715,2022-11-27,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10001469,220,250,6,5,12.5,237.5,17.5,November,Sunday,4
7715,7716,2022-03-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10001553,30,40,3,2,0.8,39.2,9.200000000000003,March,Thursday,1
7716,7717,2022-03-31,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10004041,30,30,5,4,1.2,28.8,-1.1999999999999993,March,Thursday,1
7717,7718,2022-05-27,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10002764,0,0,2,3,0.0,0.0,0.0,May,Friday,2
7718,7719,2023-07-27,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10001114,140,160,4,4,6.4,153.6,13.599999999999994,July,Thursday,3
7719,7720,2023-02-01,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001615,50,60,3,2,1.2,58.8,8.799999999999997,February,Wednesday,1
7720,7721,2022-11-07,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10000461,20,20,2,4,0.8,19.2,-0.8000000000000007,November,Monday,4
7721,7722,2022-12-08,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004506,10,10,2,3,0.3,9.7,-0.3000000000000007,December,Thursday,4
7722,7723,2023-12-18,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10000027,30,40,3,2,0.8,39.2,9.200000000000003,December,Monday,4
7723,7724,2023-08-31,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Furniture,Chairs,FUR-CH-10003981,170,180,1,2,3.6,176.4,6.400000000000006,August,Thursday,3
7724,7725,2023-06-15,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Appliances,OFF-AP-10003849,260,290,1,2,5.8,284.2,24.19999999999999,June,Thursday,2
7725,7726,2022-04-04,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10004963,20,20,2,5,1.0,19.0,-1.0,April,Monday,2
7726,7727,2023-07-01,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10002574,300,330,3,4,13.200000000000001,316.8,16.80000000000001,July,Saturday,3
7727,7728,2022-03-22,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001761,20,20,3,2,0.4,19.6,-0.3999999999999986,March,Tuesday,1
7728,7729,2023-03-22,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Art,OFF-AR-10000716,20,20,4,2,0.4,19.6,-0.3999999999999986,March,Wednesday,1
7729,7730,2023-11-20,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Technology,Accessories,TEC-AC-10002637,370,430,3,3,12.9,417.1,47.10000000000002,November,Monday,4
7730,7731,2022-03-06,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10003774,280,290,4,3,8.700000000000001,281.3,1.3000000000000114,March,Sunday,1
7731,7732,2022-06-07,First Class,Home Office,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,OFF-EN-10000927,90,110,4,4,4.4,105.6,15.599999999999994,June,Tuesday,2
7732,7733,2022-04-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10000743,10,10,2,4,0.4,9.6,-0.40000000000000036,April,Saturday,2
7733,7734,2022-03-12,Second Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,OFF-PA-10000697,20,20,4,3,0.6,19.4,-0.6000000000000014,March,Saturday,1
7734,7735,2023-02-07,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10004441,10,10,3,2,0.2,9.8,-0.1999999999999993,February,Tuesday,1
7735,7736,2022-01-01,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001870,20,20,3,2,0.4,19.6,-0.3999999999999986,January,Saturday,1
7736,7737,2023-11-16,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003684,60,70,4,4,2.8000000000000003,67.2,7.200000000000003,November,Thursday,4
7737,7738,2022-02-22,First Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,OFF-AR-10001315,10,10,9,3,0.3,9.7,-0.3000000000000007,February,Tuesday,1
7738,7739,2023-06-10,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,TEC-PH-10003589,80,90,5,4,3.6,86.4,6.400000000000006,June,Saturday,2
7739,7740,2022-05-01,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001609,10,10,2,2,0.2,9.8,-0.1999999999999993,May,Sunday,2
7740,7741,2022-07-16,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10000474,80,90,1,5,4.5,85.5,5.5,July,Saturday,3
7741,7742,2023-07-14,Second Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Phones,TEC-PH-10003095,40,40,2,4,1.6,38.4,-1.6000000000000014,July,Friday,3
7742,7743,2022-11-17,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001639,20,30,4,5,1.5,28.5,8.5,November,Thursday,4
7743,7744,2023-12-26,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Binders,OFF-BI-10002003,10,10,2,3,0.3,9.7,-0.3000000000000007,December,Tuesday,4
7744,7745,2022-01-12,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Technology,Phones,TEC-PH-10004539,490,570,3,4,22.8,547.2,57.200000000000045,January,Wednesday,1
7745,7746,2023-05-08,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Art,OFF-AR-10003829,10,10,3,2,0.2,9.8,-0.1999999999999993,May,Monday,2
7746,7747,2022-11-15,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10004761,30,30,2,5,1.5,28.5,-1.5,November,Tuesday,4
7747,7748,2022-11-03,Second Class,Home Office,United States,Long Beach,New York,11561,East,Office Supplies,Fasteners,OFF-FA-10003472,10,10,6,5,0.5,9.5,-0.5,November,Thursday,4
7748,7749,2023-07-28,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10003464,50,60,3,2,1.2,58.8,8.799999999999997,July,Friday,3
7749,7750,2023-05-18,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,OFF-ST-10003716,400,450,2,3,13.5,436.5,36.5,May,Thursday,2
7750,7751,2023-12-02,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004002,30,30,2,5,1.5,28.5,-1.5,December,Saturday,4
7751,7752,2023-11-25,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10002496,430,470,3,3,14.1,455.9,25.899999999999977,November,Saturday,4
7752,7753,2023-01-21,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004826,30,30,2,4,1.2,28.8,-1.1999999999999993,January,Saturday,1
